TaxonID	3920
Variety	IT97K-499-35
## cowpea crop ontology
CSw1	CO_340:0005643    
CSw6	CO_340:0005643
CSw8	CO_340:0005643
CFt5	CO_340:0000233
CFt9	CO_340:0000233
CFcol7	CO_340:0000431
CSp5	CO_340:0000239
CSp9	CO_340:0000239
CPedl5	CO_340:0000623
