TaxonID	3920
Variety	IT97K-499-35
## plant trait ontology
CSw1	TO:0000269
CSw6	TO:0000269
CSw8	TO:0000269
CFt5	TO:0000344
CFt9	TO:0000344
CFcol7	TO:0000537
CLl8	TO:0000135
CLw1	TO:0000370
CLw8	TO:0000370
CSp5	TO:0000445
CSp9	TO:0000445
CPedl5	TO:0002691
CPodl3	TO:0002626
CPodl8	TO:0002626
