TaxonID	3920
Variety	IT97K-499-35
# plant trait ontology
QRk-vu11.1	TO:0002704
QRk-vu11.1	TO:0002706
# cowpea crop ontology
QRk-vu11.1	CO_340:0000599
QRk-vu11.1	CO_340:0000557
