# this is a standard expression file, modified slightly from the McClean Lab isoforms.fpkm_tracking file from Phytozome
#
# 1. source name, PMID, geo, bioProject, sra
McClean Lab Phaseolus vulgaris Expression Data				
# 2. url
https://www.ag.ndsu.edu/plantsciences/people/faculty/mcclean
# 3. description
This is an unpublished expression atlas from the McClean lab at North Dakota State.
# 4. expression unit
FPKM
# 5. number of samples
11
# 6. Sample name and description in same order as the columns (adjusted from buggy version on site)
1	FB	Flower buds
2	YP	Young pods
3	YT	Young trifoliates
4	FL	Flowers
5	S10	Stem 10
6	N	Nodules
7	R19	Root 19
8	S19	Stem 19
9	GMP	Green mature pods
10	L	Leaves
11	R10	Root 10
# 7. expression data
#gene_id	flower_buds_FPKM	young_pods_FPKM	young_trifoliates_FPKM	flowers_FPKM	stem_10_FPKM	nodules_FPKM	root_19_FPKM	stem_19_FPKM	green_mature_pods_FPKM	leaves_FPKM	root_10_FPKM
Phvul.003G032000	1.3298	0	0	0.185216	0	0	0	0	0	0	0
Phvul.003G031400	0.0454109	1.27487E-05	0.843758	0.470979	1.14447	1.29189	0.716339	1.85894	0.666664	0.680939	0.43517
Phvul.003G031400	0	0.813622	1.62194	0	2.10898	1.75092	0.705034	1.18537	0.334185	1.42396	0.394882
Phvul.003G031400	0.383486	0	0	0	0	0.305916	0.40871	0	0	0	0
Phvul.003G127300	87.2666	61.225	34.8769	69.993	51.0893	48.4234	42.8361	50.6198	32.0934	37.6968	54.1636
Phvul.003G018600	0	0	0	0	0	0	0	0	0	0	0
Phvul.003G069100	59.3328	0.0179243	0	72.2414	0	0	0.0208031	0	0.0204151	0	0
Phvul.003G009200	0.226318	0.377954	0.796019	0.644722	0.136448	3.91038	3.55756	0.466504	1.1265	0.552215	5.44731
Phvul.003G001600	16.0754	11.4154	5.96383	21.6436	18.5445	9.49316	10.7285	19.5014	10.9841	9.01901	12.0133
Phvul.003G164800	1.00462	0.660089	1.82464	0.643287	0.0768866	0.0743943	0.182119	0.634843	1.19267	0.286966	0.0781451
Phvul.003G259800	0.132975	0.180906	0.329769	0.246628	0	0.467403	1.17008	0.139421	0.255059	0.324804	0.2446
Phvul.003G034400	1.58091	1.46426	2.13464	3.40369	3.00451	4.50488	8.16052	1.68414	6.35757	3.19183	2.60849
Phvul.003G279500	1.01519	0.993635	1.01523	0.939195	1.43642	0.332331	0.84038	1.81566	0.285268	0.542278	1.43642
Phvul.003G279500	0.19145	0	0	0.10606	0	0.131765	0.392662	0.426625	0	0	0.112286
Phvul.003G019000	0	5.65089	0	0	0	0	0	0	0	0	0
Phvul.003G247300	0	0.0790193	0.0553505	0.189504	0.631587	0.250862	0.123762	1.18412	0.0907897	1.07405	0
Phvul.003G086300	51.1569	17.1742	18.6664	58.6346	79.1637	21.6751	58.3493	73.7607	118.026	7.88041	54.9403
Phvul.003G096200	1.74148	3.57125	3.20731	3.21282	2.73098	3.39574	4.53101	4.25389	6.3645	0.915965	5.32471
Phvul.003G096200	5.11104	4.5521	6.30682	7.11561	4.65647	6.37197	8.37984	6.55788	12.4597	7.07281	7.78432
Phvul.003G096600	8.2188	4.65627	5.26923	1.55305	13.4993	1.35916	2.02933	13.0454	0.372096	3.5169	5.69138
Phvul.003G171500	1081.9	493.871	388.424	550.169	515.831	133.53	251.056	647.239	529.667	593.228	352.468
Phvul.003G028400	3.71211	9.18352	0.513229	0.488809	32.9751	5.01491	24.3932	27.5517	12.4975	1.71791	17.689
Phvul.003G265900	401.119	288.923	206.952	451.556	226.92	176.837	190.585	320.293	188.03	250.758	189.814
Phvul.003G023600	0	0	0	0.103492	0.0964132	11.4818	30.5784	0	0	0	3.20132
Phvul.003G236000	0.703593	4.92939	3.60007	4.11524	4.30957	1.05348	1.89407	0.813132	64.3395	23.612	0.510965
Phvul.003G087700	4.72185	0.071531	0.0278827	6.85472	0.0793948	0.0329515	0.081756	0.0227677	0.0541557	0.0190975	0.077307
Phvul.003G293100	0.814746	1.66973	0.657267	0.681336	0.851185	1.1667	0.969819	0.769442	0.884564	0.374592	0.900159
Phvul.003G068900	1.59083	7.45844	14.3152	4.42474	5.98722	0.412152	0.369599	3.37658	3.78722	28.4121	0.553342
Phvul.003G010500	28.5392	2.07201	1.3717	34.5935	4.29626	1.96136	7.67415	6.91628	3.31052	9.41267	9.61556
Phvul.003G226300	51.1451	39.0896	25.0387	43.3666	35.7553	34.6107	28.7652	40.3279	39.7107	24.0672	36.1744
Phvul.003G101000	15.0552	15.7117	7.99727	184.97	13.7446	12.473	15.9459	10.8675	29.2086	12.7275	15.1189
Phvul.003G101000	0	0.317693	0.453449	0.337548	0	0	1.21909	0	0.176444	0.614172	0
Phvul.003G047500	208.146	323.922	256.54	131.857	344.066	152.336	188.668	293.705	315.539	224.295	256.513
Phvul.003G261200	163.105	148.645	57.1386	105.944	105.027	109.295	102.587	109.666	75.8893	70.9537	134.285
Phvul.003G261200	0.358998	0.101782	0	0.210886	0	0	0.104045	0.199125	0.21707	0.340147	0
Phvul.003G295800	2.0056	4.63034	7.41371	2.33738	5.7234	6.88626	9.31332	3.67268	9.57805	7.24406	8.37995
Phvul.003G067500	1.45712	1.30044	44.4278	3.92394	2.91247	0.135065	0.0595937	3.75874	0.297464	91.6445	0
Phvul.003G280200	4.6416	4.84942	5.85866	3.59485	5.89178	5.08577	3.79204	6.27438	3.48585	15.1984	4.01182
Phvul.003G050700	1.68696	2.1818	4.83747	1.7511	3.02554	5.84451	5.96763	2.1311	8.139	6.53658	4.09778
Phvul.003G026400	2.22748	3.74162	3.38706	2.62722	3.12304	5.03372	4.10726	2.86123	5.52124	4.62514	3.08411
Phvul.003G078300	10.3061	7.70014	8.56957	3.83877	11.9696	2.88843	3.75797	11.5637	3.04872	3.59925	4.18777
Phvul.003G012700	5.21782	5.28956	4.61342	3.40811	6.26568	4.60497	5.40456	7.00872	6.82755	4.39845	4.44113
Phvul.003G171300	18.1523	15.6755	25.2428	11.5972	4.41542	3.77468	4.90057	10.1968	7.35815	34.4649	4.46797
Phvul.003G049200	94.9794	34.864	57.0838	75.7804	48.134	34.3062	28.2925	62.1824	5.17965	35.6709	49.1606
Phvul.003G133300	0.356544	0.0300819	0.122805	0.284822	0.0568243	0.503744	0.0742378	0.0168223	0.0180624	0.137315	0.130131
Phvul.003G133300	0	0	0	0.264119	0.00001068	0	0.0419262	0	0.00441051	0	0.0356041
Phvul.003G051500	9.0229	16.7358	13.4362	13.6996	14.9463	15.3309	15.9754	15.9525	19.2552	12.1844	18.1286
Phvul.003G210200	16.2794	15.6155	14.8921	8.19532	15.088	14.3904	14.6844	16.4794	19.2058	19.6269	18.2042
Phvul.003G209000	25.8559	27.8675	5.30604	13.1453	9.43828	0.109581	0.3954	30.4633	0.468788	0.834546	1.61028
Phvul.003G101400	26.495	17.4384	14.3092	15.0269	12.998	20.8999	12.8396	15.1754	15.1266	13.9624	13.95
Phvul.003G265500	2.58799	0.0617813	0.347602	0.528286	0	0	0	0	0	0	0
Phvul.003G105100	11.4474	7.28247	6.37929	18.7036	8.43861	13.2945	14.9337	10.2023	10.76	6.24685	12.6602
Phvul.003G052600	59.1992	26.9637	8.73125	42.5636	20.8973	11.551	15.1719	18.4909	25.6246	38.2117	16.982
Phvul.003G238800	0.920237	0.536922	0.363298	0.585323	15.6684	60.2959	26.4876	24.0593	0.193152	4.86234	8.68111
Phvul.003G076500	0.632221	4.74906	72.797	0.608894	3.24027	0.160564	0.202693	2.62672	4.50946	261.176	0.175982
Phvul.003G107800	31.1288	22.5696	22.7514	27.2436	35.7481	13.4972	21.0151	41.6939	25.0923	16.1944	28.353
Phvul.003G254300	58.7634	0.105906	0	10.956	0	0	0	0.160356	0	0	0
Phvul.003G149000	12.904	41.3465	123.157	38.9558	108.635	5.62557	21.2738	70.4095	31.1402	276.828	58.9701
Phvul.003G177700	0.292873	0.358298	0.0537391	10.1228	0.346629	3.38451	10.2034	0.360426	4.34256	0	6.74206
Phvul.003G084900	0	1.38676	3.74007E-05	0	0.283723	0.0916129	0.246718	1.17496	0	2.50764E-06	0.125564
Phvul.003G084900	0	0.279542	0.0770195	0.184749	0	0	0	0	0	0.21522	0
Phvul.003G077600	0.459072	4.83015	6.34917	0.627358	2.71837	2.39541	2.9983	1.91833	0.0450981	0.654298	3.93206
Phvul.003G087300	0.00185005	2.52718E-05	0.0401399	0.000371272	0.0172872	0.00262052	0.000516495	0.0771188	0.000276357	0.00135328	0.000549726
Phvul.003G107700	18.9455	21.0026	11.1183	16.4083	14.6618	10.074	11.556	13.7049	26.0417	13.764	11.7555
Phvul.003G181600	16.1587	9.72096	5.72011	6.11162	8.29743	7.63704	8.61799	9.81333	13.2361	4.92651	5.01712
Phvul.003G086000	0.302272	0.122659	0.227263	0.480957	0.610081	0.608831	1.13284	0.74059	0.129391	0.101195	1.65868
Phvul.003G057900	0	0	0	0	0	2.67877	0.339402	0	0	0	4.74485
Phvul.003G212700	0	0	0	0	0	0.118955	0.315396	0	0.2521	0	0
Phvul.003G088700	0.639214	0.455354	0.28666	0.526418	0.312297	1.06063	0.65893	0.586886	0.15562	0.87184	0.550453
Phvul.003G079900	9.75883	38.4222	31.8139	6.44519	21.3757	26.3915	15.7715	23.8298	2.20906	9.08871	7.09421
Phvul.003G082300	2.16016	4.95832	1.90856	24.5235	46.0712	3.18431	8.15501	141.352	0.37128	0.512025	11.185
Phvul.003G061500	4.97072	6.95031	15.2867	6.52784	5.83227	1.8053	1.10963	4.71196	2.66932	21.0873	2.19171
Phvul.003G139800	1.95821	0.39253	0.420223	0.653693	3.79872	8.33745	11.1437	12.049	5.91849	0.182835	17.2184
Phvul.003G035200	0.155558	0.12733	0.0583118	0	0.145537	0	0.0486855	0.0854575	0.0229582	0.0798916	0
Phvul.003G249200	0.964969	1.856	0.776092	0.608912	3.96518	1.10079	1.72252	10.4009	2.76819	1.90857	0.416202
Phvul.003G223000	28.7255	25.2697	12.7291	16.5824	23.9358	18.5654	15.4309	25.029	46.0767	9.10325	10.9251
Phvul.003G223000	1.1131	0.768424	0.750742	0.886248	2.42801	1.2367	1.62276	1.61238	1.11906	0.689246	1.67742
Phvul.003G219900	0	0.089834	0	0.289504	0.512728	0.365841	0.523654	0	0.108076	0	1.85551
Phvul.003G036000	7.37971	12.8342	2.55673	6.72361	11.9859	0.59094	0.788514	6.6423	10.977	20.8174	0.859858
Phvul.003G063700	0.0845133	0	0	0	0	0	0.0243402	0	0.0116211	0	0.243094
Phvul.003G215000	3.63562	4.9137	10.7491	4.18201	3.82944	4.84942	3.57319	3.09729	3.10769	16.7924	2.56669
Phvul.003G265000	0.892371	2.18009	1.40836	2.12358	1.54859	3.06973	2.72131	1.39008	2.52453	1.16919	1.70601
Phvul.003G197100	22.2979	30.3064	9.75651	17.7518	34.0398	3.90763	12.3369	28.1986	43.1411	8.31355	14.4138
Phvul.003G020800	372.691	34.1743	11.3344	537.503	79.1986	7.33922	18.681	54.0866	35.9672	28.2623	12.4397
Phvul.003G205800	1.0294	2.80127	0.225969	0.692032	1.76419	0.909936	0.339061	2.23725	4.11262	0.0677899	0.829851
Phvul.003G133100	1.707	15.5211	8.42892	9.05667	9.55145	19.742	30.5466	19.9247	29.2518	5.68029	12.0461
Phvul.003G273700	3.94919	4.22397	36.8732	2.1238	11.9643	2.12952	6.56304	16.3582	1.4877	29.0186	6.70067
Phvul.003G000300	20.2287	21.0623	36.8212	15.6022	13.9362	21.1561	8.52386	12.9831	12.9409	37.2925	10.4884
Phvul.003G206700	118.401	139.677	270.105	122.424	96.0089	19.2715	10.2904	63.5114	78.3056	646.392	14.2838
Phvul.003G161700	4.19742	5.12117	4.63807	4.02067	2.48471	3.48217	2.82442	3.81124	3.4252	3.02594	1.80371
Phvul.003G171800	12.0807	9.35655	5.71341	4.63944	7.60519	1.52544	3.73316	6.18498	6.19924	45.4004	6.36535
Phvul.003G171800	0.540746	0.192715	0	0.2063	0	0.384711	0.561532	0.209762	0	0.932102	0.437932
Phvul.003G198700	53.8526	52.7972	23.8629	24.6403	51.4491	29.4513	27.6352	62.7457	58.9711	10.7574	24.8475
Phvul.003G253300	15.3804	7.7286	12.9557	11.3557	11.0143	18.8868	25.5012	14.3211	8.2927	10.1255	26.9431
Phvul.003G253300	13.165	7.57812	5.51349	7.89731	11.0986	12.2605	13.6501	11.3311	7.42344	7.34596	22.2539
Phvul.003G048400	0	0	0	0	0	73.846	5.77344	0.10708	0	0	0
Phvul.003G100100	1.29576	0.759364	0.298164	0.691154	0.368386	0.621062	0.306919	0.295502	0.568407	0.339444	0.376115
Phvul.003G129800	2.86039	4.2272	2.95199	4.97207	5.81015	5.32763	9.05094	5.49706	9.14724	2.0544	10.441
Phvul.003G129800	0.9916	1.27548	0.676095	1.0478	2.62402	1.73715	3.83589	0.675827	2.29688	1.31525	4.05919
Phvul.003G189100	0.695873	1.08518	0.729054	1.11274	0.530361	0.878705	0.110435	0.237546	0.610209	0.295071	0.0935505
Phvul.003G256800	4.73772	0.213568	35.0883	0.947488	3.15717	0.637255	0.172619	0.243911	6.38014	26.137	0.810162
Phvul.003G124000	0	0.0801745	0.446374	0.235787	0	0.157868	0.155894	0.211033	0	0	0.0692902
Phvul.003G009100	6.24597	4.18534	3.37687	4.04412	4.4674	2.3732	1.91121	1.3073	4.1532	3.79796	2.30615
Phvul.003G009100	24.7331	15.2053	7.93544	20.3364	12.5145	8.3378	9.00912	12.3764	17.3401	9.70973	8.40175
Phvul.003G009100	1.01044	0.915076	2.1188	1.6914	1.71331	0.941143	1.34533	2.43464	0.922173	1.56976	1.10973
Phvul.003G232000	14.1501	46.9235	19.8548	67.0584	77.2012	36.9269	74.9237	131.487	77.9109	22.5262	36.7468
Phvul.003G193700	0	0.781538	0.129798	0.305531	0	0.263899	0	0.327166	0.127831	0.30524	0.311194
Phvul.003G193700	0.370736	0.782291	1.62627	0.552511	0	0.515764	0.847274	0.268521	0.0955096	0.147532	0.163261
Phvul.003G038000	0.755388	0.146276	5.47839	1.75348	0.117655	0	0	1.47311	0	1.38784	0
Phvul.003G186000	0.07545	0.788136	0.0246704	0.254905	0.0673939	0.625713	0.514286	0.261108	0.123224	0.0334178	0.093156
Phvul.003G165500	7.37925	37.7646	12.0845	116.313	22.8705	11.7104	12.9605	38.2952	19.8352	13.9913	20.9827
Phvul.003G237700	0	0	0	0	0	0	0	0	0	0	0
Phvul.003G170800	17.0804	34.0285	7.35116	74.5126	12.2333	20.2504	35.3294	18.3963	30.9564	4.38735	19.6242
Phvul.003G109700	9.34412	0.574098	0.448185	11.3216	0.272669	8.35575	16.6875	0.232031	0.104652	0.648995	2.21051
Phvul.003G126200	10.2505	7.78591	11.0861	11.9187	12.1878	3.76495	6.03915	8.4029	11.2005	17.1928	6.09544
Phvul.003G250000	2.43982	3.99094	1.06025	5.01413	0.710008	8.41604	5.1988	1.55975	92.8072	0.0782512	2.31153
Phvul.003G250500	3.89687	0.612019	11.6273	1.42822	2.23268	13.044	4.00377	0.011421	1.13355	12.8945	1.54482
Phvul.003G250500	6.75331	2.93465	13.8501	4.07458	1.58818	23.6246	8.66757	10.4072	2.32108	12.0032	1.57656
Phvul.003G061200	6.73938	7.43309	5.64854	7.35265	3.02951	2.51877	3.86854	3.45131	5.72693	6.9708	3.48188
Phvul.003G180700	25.1743	28.5282	23.755	18.0174	21.1662	29.0884	24.1712	22.2397	31.2493	22.2909	30.463
Phvul.003G141100	17.8184	18.6994	14.9592	13.6443	15.9017	15.8051	14.8682	15.8308	14.3636	14.4657	14.9945
Phvul.003G141100	0.908466	1.48381	1.99672	0.802854	3.02047	2.1836	3.46303	1.8803	2.06601	1.98279	2.02969
Phvul.003G217400	0	0	2.47811E-06	2.39265	0.811435	0.0276539	0.127847	0.0822538	0.658886	0.77377	0.162432
Phvul.003G217400	0	0	0.11504	0.51232	0	0	0	0	0.289778	0.285426	0.0541456
Phvul.003G199100	3.7541	7.713	11.1012	25.7583	6.71486	0.855472	0.616728	2.06876	23.1992	47.4787	1.13088
Phvul.003G199100	0.993079	1.70902	2.56103	6.88909	1.1521	1.14033E-05	0.163243	0.297647	5.22794	8.95238	0
Phvul.003G165700	4.85826	5.00002	4.8367	5.3677	4.96076	8.08796	8.06702	5.32575	7.72048	6.48012	6.7681
Phvul.003G094600	0	0	0	0.77614	0.0756743	0.345932	0.26933	0	0	0	0
Phvul.003G158500	10.6038	26.3783	70.3525	8.70537	29.0251	6.55539	1.35408	57.5143	0.395257	34.3637	0.13452
Phvul.003G239900	11.4779	10.1954	8.08617	17.6268	8.0522	12.0197	13.5162	11.662	7.34985	9.13818	13.4103
Phvul.003G214600	0.701968	1.36755	0	1.02992	0	0	0	0	0.524683	0.656708	0
Phvul.003G214600	60.8415	68.4949	20.066	48.6551	42.5215	31.0652	26.552	33.8456	29.7748	23.4774	53.1726
Phvul.003G238300	27.9409	18.3971	13.1321	25.22	13.8919	17.6464	17.1465	18.7332	10.087	14.4486	15.8087
Phvul.003G238300	0	0.0902576	0.252787	0	0	0.627207	0.106206	0	0.126642	0.189405	0.144164
Phvul.003G047200	19.3008	20.9192	2.72545	82.7015	8.80082	20.395	38.1186	11.9677	86.4421	3.15507	14.9583
Phvul.003G189600	126.839	161.997	443.216	35.1552	133.073	6.33106	4.83309	110.873	19.6513	1111.21	5.85837
Phvul.003G014200	7.44768	10.0554	10.4881	5.20176	10.3259	10.1752	11.3443	13.0934	5.44861	6.69916	11.9663
Phvul.003G212100	0.426473	5.17779	4.79414	0.761226	4.37748	2.10444	4.63617	3.94885	0.0290423	0.979278	4.67511
Phvul.003G084800	0.315725	0.470151	0.365194	0.0448446	0.0757559	0.13341	0.131268	0.18186	0.102661	0.564154	0.250624
Phvul.003G179000	5.02823	9.21659	6.37707	6.38581	6.93078	10.1981	9.02614	6.54972	6.29021	9.50788	9.04233
Phvul.003G171900	178.139	23.0471	14.8967	123.521	22.8033	14.3619	16.198	30.0994	32.3996	12.8219	14.8296
Phvul.003G094700	2.30861	0.318531	1.82769	6.55978	6.27799	0.867869	1.47579	6.87943	0	0.872334	0.917074
Phvul.003G194600	0.0886795	0.0720631	0.0400809	0.0307942	0.0267605	1.0879	2.15832	0.0805003	0	0	4.0336
Phvul.003G216600	0	0	0.0541471	0.0416613	0.598972	38.0923	30.6467	0	0.0224388	0	71.7513
Phvul.003G081600	3.32649	3.34903	5.48222	3.50803	4.83875	5.11606	6.20839	3.9861	6.47221	7.17291	4.9103
Phvul.003G021700	3.52986	3.73779	4.65211	5.07449	2.62951	3.44987	4.98933	3.73825	5.24409	3.23868	2.6967
Phvul.003G295900	21.857	24.4936	6.3466	281.309	42.7507	6.03931	5.63473	24.9591	70.6789	36.4402	11.4245
Phvul.003G163300	2.24561	1.47392	0.11786	1.53073	0.954629	2.56396	5.18505	1.60437	7.85069	0	7.10178
Phvul.003G163300	0	0	8.48764E-05	0	0	0.243134	0.673125	0.249106	0.220431	0	0.374193
Phvul.003G104500	37.929	38.3227	10.6781	26.2109	30.6842	23.5304	16.7825	24.9456	18.2631	10.5828	24.8254
Phvul.003G092000	1.13997	1.46384	2.33872	1.726	1.51823	1.63753	1.39883	1.44317	1.94633	2.25576	1.37957
Phvul.003G092000	0.183635	0	4.93165E-05	0	0	0	0.105522	0	0	0	0.0375949
Phvul.003G068300	1.67278	9.80059	8.45339	2.28692	11.7091	5.01095	5.20499	10.9829	1.16353	7.73711	8.03348
Phvul.003G203600	0.13777	0	0.577011	0	1.16254	0	0.439478	0.83072	0	0.00322751	0.139982
Phvul.003G203600	0.713362	0.170707	0	0.538593	0.635054	0.514322	0.11264	0.773874	0	0.0488538	0.292825
Phvul.003G154200	32.0391	7.44895	19.4348	5.50208	5.58278	3.7262	5.26864	9.50939	3.39784	19.9919	4.71151
Phvul.003G257700	32.8462	12.6168	14.5869	24.705	18.5112	12.8717	13.0509	16.3162	12.9334	17.2987	12.7537
Phvul.003G206300	15.4972	12.2199	12.0197	14.8899	13.7154	9.37015	11.0334	12.1371	22.6062	22.112	10.7464
Phvul.003G079400	2.60333	0.918521	2.26578	4.10857	4.87826	1.75585	4.81148	5.91001	3.64934	1.40444	5.37201
Phvul.003G079400	5.47221	3.70731	4.8276	6.02373	10.1324	4.14005	9.20918	16.9272	5.97424	1.9005	7.61064
Phvul.003G157600	4.96179	7.16777	7.84331	5.7692	7.22153	8.7793	8.94656	5.40799	23.8718	7.71214	8.68719
Phvul.003G253400	24.9295	22.6248	12.184	19.8114	26.9597	13.5961	13.9161	23.3597	10.9034	8.81445	18.225
Phvul.003G135000	55.9804	29.8692	13.3988	20.1707	17.1608	11.5857	12.6017	23.4499	19.9439	15.5423	12.9398
Phvul.003G296600	0.696701	0.592954	0.368023	0.780939	0.00230619	0.0349339	0.399471	0.0752764	0.965577	0	3.33545E-05
Phvul.003G296600	0	1.46383E-05	0	0	0.0533609	0.310467	0.208935	0.390805	0	0	0.485245
Phvul.003G295400	58.0025	2.08366	6.87124	6.54288	7.52574	4.98398	2.0743	12.574	0.829263	2.75762	3.60121
Phvul.003G087200	0	0	0.208354	0	0	0.140151	0	0	0.445399	0	0.184478
Phvul.003G086700	1.41453	1.91691	0.386455	0.647283	22.7157	8.31498	27.3681	44.8437	3.78534	0.447334	19.2983
Phvul.003G155900	0.99091	0.068064	0.0702224	0	0.127615	0.0722978	0.0827156	0.458938	0	0.0622058	0.111369
Phvul.003G084300	9.61885	15.3307	0.450867	3.28335	1.50889	0.672985	1.9399	3.7819	2.66117	1.9137	0.000146823
Phvul.003G084300	12.7189	6.08588	2.58735	4.2451	6.70596	5.65395	1.68919	6.42383	2.62768	6.90503	1.93551
Phvul.003G243000	14.536	11.0124	19.4256	22.2947	10.6362	18.9815	22.394	15.0046	13.1874	27.516	21.8938
Phvul.003G153600	0	0	0	0	0	0	0	0	0	0	0
Phvul.003G089200	156.104	121.043	73.1081	90.4794	105.266	99.0281	85.6045	107.787	43.8112	76.4518	131.143
Phvul.003G045200	0	0	0.0642645	0	0.166502	2.27536	3.7476	0	0	0	10.6562
Phvul.003G253200	11.2748	2.48009	5.67013	20.6633	1.5967	3.22685	0.719739	3.55634	3.57091	1.51603	0.36822
Phvul.003G289700	0	0	0.115875	0.0455332	0.206874	0	0	0.666274	0	0	0
Phvul.003G264700	154.024	136.208	94.4987	113.812	140.696	86.5834	93.3357	149.16	82.8044	79.5225	118.844
Phvul.003G207900	24.2185	29.0716	29.2107	16.0902	36.2479	32.9167	33.3164	41.7715	41.5295	34.1579	29.9823
Phvul.003G257000	15.7941	0.0404094	0	20.7551	0	0.0115028	0	0	0.00771692	0	0.0162917
Phvul.003G031700	4.40944	3.35303	3.27344	5.65351	3.05879	6.80659	1.74993	4.1159	3.60862	3.95139	1.31844
Phvul.003G038200	0	0	0	0	0	0.103603	0.564919	0.136821	0.0364812	0.110979	0.443549
Phvul.003G213400	153.324	79.5787	87.9212	30.3348	111.695	75.8542	100.367	140.437	42.5448	54.6643	174.191
Phvul.003G084700	26.1513	18.3027	15.8641	6.0013	24.2784	8.00285	13.4534	23.8071	25.9941	16.3576	9.64356
Phvul.003G084700	2.63171	1.75365	0.620535	0.643043	4.47835	0.959302	1.85916	5.03124	2.60484	1.57648	1.84346
Phvul.003G046700	6.16522	13.2202	9.99767	2.12662	16.9604	4.17609	4.83959	12.2671	4.65601	3.57373	3.71132
Phvul.003G130800	0	0.735662	0	0	0	0	0	0	0	0	0
Phvul.003G073700	1.4712	0	0.593386	0.640777	1.13402	0.364386	0.18603	0.393309	0.988214	0.151065	0.97454
Phvul.003G073700	9.5723	8.13646	6.90042	11.7342	15.0387	10.5306	11.7757	17.0874	11.9359	11.6802	15.0923
Phvul.003G073700	2.85865	0.759785	2.1157	2.92357	4.02349	1.21307	3.70203	3.16297	2.61151	1.46697	1.51942
Phvul.003G237800	7.52469	1.5889	9.71983	2.21163	7.16101	7.012	2.96774	3.11967	3.48604	1.84512	4.5938
Phvul.003G288600	6.37919	3.82571	1.87583	2.23497	12.7349	1.59414	2.60205	8.45783	12.0653	3.87488	2.17444
Phvul.003G288600	0.193944	0.139587	0.117005	0.12901	0.960006	0.259697	0.079576	0.253672	0.617845	0.304688	0
Phvul.003G178500	8.94265	10.9797	35.3838	16.4719	4.50779	0.356318	0.176038	4.28248	5.05404	64.1516	0.225607
Phvul.003G284900	377.848	108.355	11.08	319.062	786.105	285.648	850.425	260.177	20.926	40.2059	2036.64
Phvul.003G234300	0.215111	0.119559	0	0.25489	0.422766	0	0.965699	0.624973	0.068183	0	0.141749
Phvul.003G113300	774.397	153.822	9.10066	1269.59	315.026	100.571	195.28	681.029	333.634	239.234	218.313
Phvul.003G202600	0	0	0	0	0	0	0	0	0	0	0
Phvul.003G169100	825.595	339.34	388.573	59.3134	207.576	91.7362	59.9168	370.768	22.4098	322.415	5.99452
Phvul.003G028500	19.7116	20.3345	18.0618	24.7545	13.2037	9.4387	8.51289	19.4926	24.7535	27.5959	11.6025
Phvul.003G211400	32.5306	0.0893385	13.1913	4.09924	54.0011	0.891593	0.885772	49.0046	0.241153	7.27614	3.5947
Phvul.003G170100	34.9888	28.842	17.0773	61.227	40.647	24.2764	29.0303	32.4005	120.316	25.553	24.3371
Phvul.003G277400	2.18148	3.08662	5.39566	1.11408	2.91982	5.2042	4.58078	2.82758	3.53676	5.17167	4.38092
Phvul.003G263000	2.90973	3.83329	2.88615	1.7204	7.03454	3.66097	4.90072	6.20278	11.6603	2.17737	5.05224
Phvul.003G174400	1.70529	11.3509	12.6157	2.39033	4.06316	2.97413	5.2638	5.23368	0.00887413	1.16961	6.19533
Phvul.003G282200	5.33921	10.9175	7.80126	3.67451	9.20026	8.6415	5.82696	8.20912	9.76648	6.99932	4.7846
Phvul.003G112200	114.802	108.923	47.924	97.7822	67.664	91.5506	54.9927	73.1591	28.0036	55.821	73.0095
Phvul.003G013100	49.0018	46.6272	27.8274	54.6242	54.6214	35.2448	36.6251	50.4719	69.1382	34.8692	43.3313
Phvul.003G106600	0	0	0	0	0	0	0	0	0	0	0
Phvul.003G115500	31.6959	13.7298	12.5531	15.1419	18.6743	10.2934	10.8703	19.0575	12.5871	14.2906	10.8683
Phvul.003G224600	0.174153	0	0	0.0870035	0.976501	5.10718	1.4397	0.787045	0	0	1.29016
Phvul.003G296700	36.6918	15.5631	19.699	28.4198	16.9454	19.0692	15.9105	19.6065	13.6111	22.7303	20.8183
Phvul.003G296700	6.83071	8.26858	4.90445	9.75492	4.80783	3.09899	1.66064	4.03896	4.10883	6.75324	1.30513
Phvul.003G274900	12.9202	13.2755	9.14585	20.3367	11.2392	9.13156	10.6762	11.4866	23.8637	10.5231	10.8264
Phvul.003G019300	2.95762	3.08298	4.18396	3.37596	2.93364	4.96173	3.93109	2.9722	3.02373	4.39481	3.10193
Phvul.003G075100	4.71746	5.90383	19.7974	3.18463	3.34722	0.241309	0.171593	4.23949	4.2679	30.9112	0.082368
Phvul.003G069200	7.34248	10.8897	12.9385	40.2855	11.3937	4.68403	5.0531	8.7308	26.4744	26.77	5.40144
Phvul.003G208100	0	0	0.312951	0	0	0	0	0	0	0.210551	0
Phvul.003G139600	0.0277917	0.991758	0	0.0745266	0.653721	1.94335	8.27618	0.151362	0	0	23.8224
Phvul.003G294300	13.6677	10.2583	29.223	20.5487	35.4338	16.8782	26.1494	29.6873	17.7916	45.4501	28.3621
Phvul.003G141800	11.1766	22.1467	25.2408	3.74106	52.6251	71.6552	47.428	64.2181	10.2839	22.943	23.2604
Phvul.003G116200	42.373	20.5321	31.2716	16.4363	66.0017	19.0725	28.9232	57.4105	30.1955	28.1042	36.4721
Phvul.003G134100	13.8643	16.7445	16.0045	12.9095	13.8757	19.3267	19.2795	14.4631	13.2118	15.818	22.8029
