# This file contains all markers associated with the QTLs courtesy Sassoum Lo, UC-Riverside
TaxonID	3920
2_37195	CSw8
2_31393	CSw8
2_19695	CSw8
2_22112	CSw8
1_0733	CSw8
2_18215	CSw8
2_21414	CSw8
2_22005	CSw8
2_47512	CSw8
2_12611	CSw8
2_29186	CSw8
2_03258	CSw8
2_31768	CSw8
2_54082	CSw8
2_00199	CSw8
2_03259	CSw8
2_21539	CSw8
2_48370	CSw8
2_00202	CSw8
2_00203	CSw8
2_21595	CSw8
2_27116	CSw8
2_00200	CSw8
2_13737	CSw8
2_23753	CSw8
2_29525	CSw8
2_29527	CSw8
1_1130	CSw8
2_13150	CSw8
2_13738	CSw8
2_13739	CSw8
2_39982	CSw8
2_51934	CSw8
2_22306	CPodl3
2_22307	CPodl3
2_15494	CPodl3
2_15500	CPodl3
2_19360	CPodl3
2_18801	CPodl3
2_52726	CPodl3
2_49508	CPodl3
2_14438	CPodl8
2_21396	CPodl8
2_29036	CPodl8
2_30769	CPodl8
2_12063	CPodl8
2_14435	CPodl8
2_22768	CPodl8
2_16570	CPodl8
2_30306	CPodl8
2_42286	CPodl8
2_16619	CPodl8
2_24234	CPodl8
2_13870	CPodl8
2_08511	CPodl8
2_10770	CPodl8
2_10771	CPodl8
2_12157	CPodl8
2_16036	CPodl8
2_16400	CPodl8
2_17571	CPodl8
2_18314	CPodl8
2_20166	CPodl8
2_22824	CPodl8
2_30273	CPodl8
2_30274	CPodl8
2_30275	CPodl8
2_32261	CPodl8
2_32668	CPodl8
2_50856	CPodl8
2_54941	CPodl8
2_03833	CPodl8
2_06625	CPodl8
2_13813	CPodl8
2_13814	CPodl8
2_14339	CPodl8
2_15899	CPodl8
2_19712	CPodl8
2_19713	CPodl8
2_32145	CPodl8
2_44386	CPodl8
2_30179	CPodl8
2_17570	CPodl8
2_42797	CPodl8
2_06886	CPodl8
2_08510	CPodl8
2_16091	CPodl8
2_16092	CPodl8
2_16645	CPodl8
2_16646	CPodl8
2_23864	CPodl8
2_26899	CPodl8
2_32508	CPodl8
2_48646	CPodl8
2_51551	CPodl8
2_51704	CPodl8
2_00897	CPodl8
2_04752	CPodl8
2_15898	CPodl8
2_15926	CPodl8
2_19433	CPodl8
2_32246	CPodl8
2_22823	CPodl8
2_30180	CPodl8
2_19341	CPodl8
2_21039	CPodl8
2_25094	CPodl8
2_01521	CPodl8
2_01522	CPodl8
2_11830	CPodl8
2_11831	CPodl8
2_22575	CPodl8
2_22576	CPodl8
2_33358	CPodl8
2_40247	CPodl8
2_07407	CPodl8
2_23751	CPodl8
2_23752	CPodl8
2_28910	CPodl8
2_15748	CPodl8
2_13422	CPodl8
2_03460	CPodl8
2_10193	CPodl8
2_18742	CPodl8
2_21382	CPodl8
2_13126	CPodl8
2_13123	CPodl8
2_13125	CPodl8
2_00195	CPodl8
2_00196	CPodl8
2_24390	CPodl8
2_27144	CPodl8
2_28964	CPodl8
2_06501	CPodl8
2_17083	CPodl8
2_20657	CPodl8
2_30420	CPodl8
2_31143	CPodl8
2_17455	CPodl8
2_03351	CPodl8
2_08710	CPodl8
2_16094	CPodl8
2_16098	CPodl8
2_21579	CPodl8
2_21580	CPodl8
2_26203	CPodl8
2_29868	CPodl8
2_30210	CPodl8
2_45363	CPodl8
2_49707	CPodl8
2_03096	CPodl8
2_06970	CPodl8
2_13124	CPodl8
2_01221	CPodl8
2_01222	CPodl8
2_08222	CPodl8
2_08223	CPodl8
2_18537	CPodl8
2_24388	CPodl8
2_24389	CPodl8
2_17171	CPodl8
2_01223	CPodl8
2_04108	CPodl8
2_04618	CPodl8
2_04619	CPodl8
2_14521	CPodl8
2_00522	CPodl8
2_03094	CPodl8
2_14523	CPodl8
2_25890	CPodl8
2_26202	CPodl8
2_03097	CPodl8
2_06971	CPodl8
2_16232	CPodl8
2_18744	CPodl8
2_19659	CPodl8
2_25624	CPodl8
2_30231	CPodl8
2_34415	CPodl8
2_30178	CPodl8
2_17085	CPodl8
2_04111	CPodl8
2_05809	CPodl8
2_22895	CPodl8
2_45201	CPodl8
1_0165	CPodl8
2_02568	CPodl8
2_23402	CPodl8
2_02243	CPodl8
2_02644	CPodl8
2_12563	CPodl8
2_31853	CPodl8
2_48889	CPodl8
2_09764	CPodl8
2_15768	CPodl8
2_27927	CPodl8
2_36269	CPodl8
2_05584	CPodl8
2_05585	CPodl8
2_16512	CPodl8
2_17217	CPodl8
2_18965	CPodl8
2_02645	CPodl8
2_12564	CPodl8
2_12565	CPodl8
2_34252	CPodl8
2_21200	CPodl8
2_01476	CPodl8
2_01477	CPodl8
2_23299	CPodl8
2_12742	CPodl8
2_21201	CPodl8
2_24653	CPodl8
1_0004	CPodl8
2_20056	CPodl8
2_20057	CPodl8
2_32728	CPodl8
2_15443	CPodl8
2_17605	CPodl8
2_18509	CPodl8
2_54221	CPodl8
2_54350	CPodl8
2_14129	CPodl8
2_38444	CPodl8
2_14644	CPodl8
2_14969	CPodl8
2_23362	CPodl8
2_25158	CPodl8
2_14646	CPodl8
2_23361	CPodl8
1_0374	CPodl8
2_19694	CPodl8
2_20561	CPodl8
2_22501	CPodl8
2_37195	CPodl8
2_31393	CPodl8
2_19695	CPodl8
2_22112	CPodl8
1_0733	CPodl8
2_18215	CPodl8
2_21414	CPodl8
2_22005	CPodl8
2_47512	CPodl8
2_12611	CPodl8
2_29186	CPodl8
2_03258	CPodl8
2_31768	CPodl8
2_54082	CPodl8
2_00199	CPodl8
2_03259	CPodl8
2_21539	CPodl8
2_48370	CPodl8
2_00202	CPodl8
2_00203	CPodl8
2_21595	CPodl8
2_27116	CPodl8
2_00200	CPodl8
2_13737	CPodl8
2_23753	CPodl8
2_29525	CPodl8
2_29527	CPodl8
1_1130	CPodl8
2_13150	CPodl8
2_13738	CPodl8
2_13739	CPodl8
2_39982	CPodl8
2_51934	CPodl8
2_00195	CLl8
2_00196	CLl8
2_24390	CLl8
2_27144	CLl8
2_28964	CLl8
2_06501	CLl8
2_17083	CLl8
2_20657	CLl8
2_30420	CLl8
2_31143	CLl8
2_17455	CLl8
2_03351	CLl8
2_08710	CLl8
2_16094	CLl8
2_16098	CLl8
2_21579	CLl8
2_21580	CLl8
2_26203	CLl8
2_29868	CLl8
2_30210	CLl8
2_45363	CLl8
2_49707	CLl8
2_03096	CLl8
2_06970	CLl8
2_13124	CLl8
2_01221	CLl8
2_01222	CLl8
2_08222	CLl8
2_08223	CLl8
2_18537	CLl8
2_24388	CLl8
2_24389	CLl8
2_17171	CLl8
2_01223	CLl8
2_04108	CLl8
2_04618	CLl8
2_04619	CLl8
2_14521	CLl8
2_00522	CLl8
2_03094	CLl8
2_14523	CLl8
2_25890	CLl8
2_26202	CLl8
2_03097	CLl8
2_06971	CLl8
2_16232	CLl8
2_18744	CLl8
2_19659	CLl8
2_25624	CLl8
2_30231	CLl8
2_34415	CLl8
2_30178	CLl8
2_17085	CLl8
2_04111	CLl8
2_05809	CLl8
2_22895	CLl8
2_45201	CLl8
1_0165	CLl8
2_02568	CLl8
2_23402	CLl8
2_02243	CLl8
2_02644	CLl8
2_12563	CLl8
2_31853	CLl8
2_48889	CLl8
2_09764	CLl8
2_15768	CLl8
2_27927	CLl8
2_36269	CLl8
2_05584	CLl8
2_05585	CLl8
2_16512	CLl8
2_17217	CLl8
2_18965	CLl8
2_02645	CLl8
2_12564	CLl8
2_12565	CLl8
2_34252	CLl8
2_21200	CLl8
2_01476	CLl8
2_01477	CLl8
2_23299	CLl8
2_12742	CLl8
2_21201	CLl8
2_24653	CLl8
1_0004	CLl8
2_20056	CLl8
2_20057	CLl8
2_32728	CLl8
2_15443	CLl8
2_17605	CLl8
2_18509	CLl8
2_54221	CLl8
2_54350	CLl8
2_14129	CLl8
2_38444	CLl8
2_14644	CLl8
2_14969	CLl8
2_23362	CLl8
2_25158	CLl8
2_14646	CLl8
2_23361	CLl8
1_0374	CLl8
2_19694	CLl8
2_20561	CLl8
2_22501	CLl8
2_37195	CLl8
2_31393	CLl8
2_19695	CLl8
2_22112	CLl8
2_30138	CLw1
2_11406	CLw1
2_28827	CLw1
2_27028	CLw1
2_22648	CLw1
2_10963	CLw1
2_22649	CLw1
2_22810	CLw1
2_28021	CLw1
2_51157	CLw1
2_52301	CLw1
2_16481	CLw1
2_19449	CLw1
2_29056	CLw1
2_34243	CLw1
2_54774	CLw1
2_06236	CLw1
2_12933	CLw1
2_07235	CLw1
2_09158	CLw1
2_09157	CLw1
2_24948	CLw1
2_18359	CLw1
2_28927	CLw1
2_34754	CLw1
2_11763	CLw1
2_15133	CLw1
2_37264	CLw1
2_00939	CLw1
2_00940	CLw1
2_30956	CLw1
2_19941	CLw1
2_05997	CLw1
2_11111	CLw1
2_11112	CLw1
2_14280	CLw1
2_19086	CLw1
2_27896	CLw1
2_53431	CLw1
2_05998	CLw1
2_12430	CLw1
2_16353	CLw1
2_27893	CLw1
2_46692	CLw1
2_54751	CLw1
2_55430	CLw1
1_0678	CLw1
2_19303	CLw1
2_08420	CLw1
2_18604	CLw1
2_19714	CLw1
2_00297	CLw1
2_00296	CLw1
2_15105	CLw1
2_53254	CLw1
2_21936	CLw1
2_23003	CLw1
2_20407	CLw1
2_21937	CLw1
2_46935	CLw1
2_34229	CLw1
2_13529	CLw1
2_29450	CLw1
2_52032	CLw1
2_21697	CLw1
2_21698	CLw1
2_41147	CLw1
2_04147	CLw1
2_22809	CLw1
2_30091	CLw1
2_33321	CLw1
2_49965	CLw1
2_54799	CLw1
2_06604	CLw1
2_06602	CLw1
2_15633	CLw1
2_21640	CLw1
2_21641	CLw1
2_22483	CLw1
2_50979	CLw1
2_27170	CLw1
2_30913	CLw1
2_32154	CLw1
2_15682	CLw1
2_15683	CLw1
2_44554	CLw1
2_49062	CLw1
2_18422	CLw1
2_33558	CLw1
2_12584	CLw1
2_16200	CLw1
2_29177	CLw1
2_54374	CLw1
2_01542	CLw1
2_07038	CLw1
2_30139	CLw1
2_33158	CLw1
2_51530	CLw1
2_03528	CLw1
2_06347	CLw1
2_18107	CLw1
2_25985	CLw1
2_25986	CLw1
2_28145	CLw1
2_33245	CLw1
2_36745	CLw1
2_36746	CLw1
2_17511	CLw1
2_27322	CLw1
2_27323	CLw1
2_50960	CLw1
2_24537	CLw1
2_08207	CLw1
2_27019	CLw1
2_27021	CLw1
2_27767	CLw1
2_20119	CLw1
2_27077	CLw1
2_27615	CLw1
2_36751	CLw1
2_53203	CLw1
2_16085	CLw1
2_10635	CLw1
2_20261	CLw1
2_29902	CLw1
2_37060	CLw1
2_38852	CLw1
2_16748	CLw1
2_22188	CLw1
2_34225	CLw1
2_26865	CLw1
2_17042	CLw1
2_20247	CLw1
2_21302	CLw1
2_26866	CLw1
2_28714	CLw1
2_33537	CLw1
2_47242	CLw1
2_50685	CLw1
2_51882	CLw1
2_07684	CLw1
2_19195	CLw1
2_21316	CLw1
2_21317	CLw1
2_27584	CLw1
2_29388	CLw1
2_47499	CLw1
2_49296	CLw1
2_50556	CLw1
2_03398	CLw1
2_23240	CLw1
2_23241	CLw1
2_47454	CLw1
2_17838	CLw1
2_05224	CLw1
2_26679	CLw1
2_04836	CLw1
2_04935	CLw1
2_17727	CLw1
2_19804	CLw1
2_20634	CLw1
2_22127	CLw1
2_23528	CLw1
2_26578	CLw1
1_1013	CLw1
2_12879	CLw1
2_22126	CLw1
2_23527	CLw1
2_26276	CLw1
2_26580	CLw1
2_28094	CLw1
2_33170	CLw1
2_32434	CLw1
2_07364	CLw1
2_08538	CLw1
2_32768	CLw1
2_33120	CLw1
2_42795	CLw1
2_07232	CLw1
2_22167	CLw1
2_24263	CLw1
2_49521	CLw1
2_43938	CLw1
2_16620	CLw1
2_24262	CLw1
2_31705	CLw1
2_45298	CLw1
2_18873	CLw1
2_00434	CLw1
2_32443	CLw1
2_31332	CLw1
2_27087	CLw1
2_05299	CLw1
2_16279	CLw1
2_21894	CLw1
2_19762	CLw1
2_33022	CLw1
2_36889	CLw1
2_33902	CLw1
2_15748	CLw8
2_13422	CLw8
2_03460	CLw8
2_10193	CLw8
2_18742	CLw8
2_21382	CLw8
2_13126	CLw8
2_13123	CLw8
2_13125	CLw8
2_00195	CLw8
2_00196	CLw8
2_24390	CLw8
2_27144	CLw8
2_28964	CLw8
2_06501	CLw8
2_17083	CLw8
2_20657	CLw8
2_30420	CLw8
2_31143	CLw8
2_17455	CLw8
2_03351	CLw8
2_08710	CLw8
2_16094	CLw8
2_16098	CLw8
2_21579	CLw8
2_21580	CLw8
2_26203	CLw8
2_29868	CLw8
2_30210	CLw8
2_45363	CLw8
2_49707	CLw8
2_03096	CLw8
2_06970	CLw8
2_13124	CLw8
2_01221	CLw8
2_01222	CLw8
2_08222	CLw8
2_08223	CLw8
2_18537	CLw8
2_24388	CLw8
2_24389	CLw8
2_17171	CLw8
2_01223	CLw8
2_04108	CLw8
2_04618	CLw8
2_04619	CLw8
2_14521	CLw8
2_00522	CLw8
2_03094	CLw8
2_14523	CLw8
2_25890	CLw8
2_26202	CLw8
2_03097	CLw8
2_06971	CLw8
2_16232	CLw8
2_18744	CLw8
2_19659	CLw8
2_25624	CLw8
2_30231	CLw8
2_34415	CLw8
2_30178	CLw8
2_17085	CLw8
2_04111	CLw8
2_05809	CLw8
2_22895	CLw8
2_45201	CLw8
1_0165	CLw8
2_02568	CLw8
2_23402	CLw8
2_02243	CLw8
2_02644	CLw8
2_12563	CLw8
2_31853	CLw8
2_48889	CLw8
2_09764	CLw8
2_15768	CLw8
2_27927	CLw8
2_36269	CLw8
2_05584	CLw8
2_05585	CLw8
2_16512	CLw8
2_17217	CLw8
2_18965	CLw8
2_02645	CLw8
2_12564	CLw8
2_12565	CLw8
2_34252	CLw8
2_21200	CLw8
2_01476	CLw8
2_01477	CLw8
2_23299	CLw8
2_12742	CLw8
2_21201	CLw8
2_24653	CLw8
1_0004	CLw8
2_20056	CLw8
2_20057	CLw8
2_32728	CLw8
2_15443	CLw8
2_17605	CLw8
2_18509	CLw8
2_54221	CLw8
2_54350	CLw8
2_20642	CSp5
2_07573	CSp5
2_17353	CSp5
2_17912	CSp5
2_17914	CSp5
2_22018	CSp5
2_47655	CSp5
2_21890	CSp5
2_32416	CSp5
2_11774	CSp5
2_06488	CSp5
2_07574	CSp5
2_17913	CSp5
2_19234	CSp5
2_21891	CSp5
2_30465	CSp5
2_30466	CSp5
2_02462	CSp5
2_03644	CSp5
2_03645	CSp5
2_23836	CSp5
2_47260	CSp5
2_01044	CSp5
2_07393	CSp5
2_14406	CSp5
2_12440	CSp5
2_47914	CSp9
2_44245	CSp9
2_22038	CSp9
2_10720	CSp9
2_14698	CSp9
2_22586	CSp9
2_06811	CSp9
2_33291	CSp9
2_40926	CSp9
2_13932	CSp9
2_00736	CSp9
2_02888	CSp9
2_05193	CSp9
2_10254	CSp9
2_13326	CSp9
2_13696	CSp9
2_19709	CSp9
2_24137	CSp9
2_39575	CSp9
2_39979	CSp9
2_49148	CSp9
2_55044	CSp9
2_19332	CSp9
2_00735	CSp9
2_00737	CSp9
2_00738	CSp9
2_02887	CSp9
2_05106	CSp9
2_05194	CSp9
2_13325	CSp9
2_24138	CSp9
2_26661	CSp9
2_26662	CSp9
2_29515	CSp9
2_03006	CSp9
2_03007	CSp9
2_09086	CSp9
2_16050	CSp9
2_23839	CSp9
2_25345	CSp9
2_31268	CSp9
2_39885	CSp9
2_50093	CSp9
2_54727	CSp9
